MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 5.Transparency,UAV.On-board analysis system 5.Analysis time,UAV.On-board analysis system 5.Image recognition algorithm accuracy,UAV.On-board navigation system 5.Navigation algorithm accuracy
25.0000,0.0267,0.0124,0.0006,0.0010,13.0641,2.0282,0.7427,10.5559,9.1576,0.0198,0.1466,0.0319,0.1466,-4.5496,-27.3523,120.2305,0.3448,0.0015,0.2511,120.2320,0.6368,100.0000,100.0000,0.0204,0.0093,0.2214,0.9700,0.4909,0.9826,0.9984
25.0000,0.0302,0.0109,0.0007,0.0008,13.3120,2.2582,0.6983,10.3563,8.4144,0.0256,0.1109,0.0206,0.1109,19.4877,-13.8964,92.5876,0.2681,0.0015,0.2588,92.5891,0.5695,100.0000,100.0000,0.0227,0.0119,0.2242,1.0000,0.3031,0.9959,0.9872
25.0000,0.0326,0.0153,0.0007,0.0010,10.5332,1.3314,0.8337,0.5393,8.5847,0.0213,0.1053,0.0211,0.1053,23.9799,-2.0628,87.4218,0.2529,0.0013,0.2078,87.4231,0.5103,100.0000,100.0000,0.0134,0.0091,0.1853,0.9700,0.3997,0.9993,0.9947
25.0000,0.0208,0.0147,0.0008,0.0009,8.1502,5.4703,0.1425,14.7541,9.3838,0.0173,0.0797,0.0201,0.0797,42.3182,28.6517,66.3335,0.1967,0.0006,0.1227,66.3340,0.3567,100.0000,100.0000,0.0548,0.0135,0.0544,1.0000,0.4383,0.9993,0.9907
25.0000,0.0202,0.0084,0.0009,0.0008,13.6322,0.3649,0.5383,7.0215,9.8003,0.0203,0.1136,0.0225,0.1136,18.3273,-16.3870,93.9218,0.2700,0.0018,0.2817,93.9236,0.5819,100.0000,100.0000,0.0037,0.0084,0.2695,1.0000,0.2928,0.9987,0.9852
25.0000,0.0312,0.0124,0.0006,0.0009,13.2450,5.4533,0.3093,13.8525,9.2098,0.0267,0.1281,0.0246,0.1281,7.3900,-15.5487,106.5003,0.3075,0.0012,0.2251,106.5016,0.5777,100.0000,100.0000,0.0547,0.0120,0.1584,1.0000,0.4787,0.9965,0.9852
25.0000,0.0224,0.0095,0.0006,0.0008,16.9254,0.7240,0.1510,1.3162,9.1368,0.0240,0.1410,0.0183,0.1410,-1.2551,-41.6146,116.4412,0.3244,0.0022,0.3503,116.4434,0.7081,100.0000,100.0000,0.0073,0.0127,0.3302,1.0000,0.3879,0.9929,0.9818
25.0000,0.0190,0.0097,0.0007,0.0007,14.9466,1.5182,0.0360,9.2127,8.2210,0.0311,0.1246,0.0183,0.1246,9.2975,-24.9623,104.3061,0.2984,0.0018,0.2963,104.3079,0.6248,100.0000,100.0000,0.0153,0.0108,0.2702,1.0000,0.4525,0.9839,0.9951
25.0000,0.0204,0.0109,0.0008,0.0009,10.9798,3.0133,0.3278,0.7858,9.2684,0.0181,0.0915,0.0210,0.0915,33.9862,7.8408,75.9147,0.2221,0.0012,0.2057,75.9159,0.4608,100.0000,100.0000,0.0303,0.0150,0.1604,1.0000,0.4284,0.9923,0.9948
25.0000,0.0264,0.0127,0.0009,0.0007,13.5455,4.1383,0.5978,9.5238,9.6428,0.0210,0.1129,0.0211,0.1129,18.7338,-10.0469,93.4548,0.2679,0.0014,0.2416,93.4562,0.5502,100.0000,100.0000,0.0415,0.0101,0.1901,1.0000,0.3302,0.9936,0.9913
25.0000,0.0261,0.0152,0.0011,0.0006,8.0491,1.5465,0.9707,4.7492,8.5161,0.0261,0.0691,0.0253,0.0691,48.5214,19.8413,59.1995,0.1896,0.0010,0.1682,59.2004,0.4008,97.0706,97.0706,0.0160,0.0152,0.1369,0.9500,0.2503,0.9895,0.9801
25.0000,0.0238,0.0140,0.0011,0.0008,9.5332,1.9511,0.5152,2.2693,8.1069,0.0247,0.0794,0.0206,0.0794,41.5086,14.8481,67.2640,0.2042,0.0011,0.1818,67.2651,0.4258,100.0000,100.0000,0.0196,0.0083,0.1539,1.0000,0.2529,0.9995,0.9867
25.0000,0.0176,0.0165,0.0008,0.0006,14.9142,4.3454,0.3453,9.8566,8.1019,0.0234,0.1243,0.0264,0.1243,10.4902,-20.2072,102.9346,0.2983,0.0016,0.2672,102.9362,0.6010,100.0000,100.0000,0.0435,0.0085,0.2152,1.0000,0.2810,0.9847,0.9833
25.0000,0.0187,0.0097,0.0008,0.0009,8.8191,2.2943,0.0800,5.0298,8.4115,0.0326,0.0735,0.0293,0.0735,44.6215,18.2303,63.6843,0.2089,0.0009,0.1698,63.6853,0.4088,100.0000,100.0000,0.0231,0.0145,0.1322,1.0000,0.4161,0.9818,0.9889
25.0000,0.0218,0.0087,0.0011,0.0008,13.0005,3.2451,0.0386,12.3826,9.9785,0.0190,0.1083,0.0303,0.1083,22.1498,-9.0937,89.5263,0.2660,0.0014,0.2471,89.5277,0.5455,100.0000,100.0000,0.0326,0.0154,0.1990,1.0000,0.4597,0.9922,0.9813
25.0000,0.0212,0.0093,0.0006,0.0006,12.0277,0.0982,0.0319,12.7949,8.2733,0.0270,0.1002,0.0326,0.1002,26.7473,-9.0319,84.2391,0.2601,0.0016,0.2534,84.2407,0.5452,100.0000,100.0000,0.0011,0.0130,0.2394,1.0000,0.2587,0.9983,0.9979
25.0000,0.0259,0.0153,0.0008,0.0009,8.3549,2.5370,0.3945,1.8064,9.1115,0.0216,0.0696,0.0230,0.0696,48.7529,22.9541,58.9333,0.1839,0.0009,0.1584,58.9341,0.3852,100.0000,100.0000,0.0255,0.0142,0.1187,1.0000,0.3847,0.9877,0.9826
25.0000,0.0267,0.0127,0.0006,0.0006,14.9683,0.0432,0.8742,16.0284,9.7573,0.0266,0.1699,0.0172,0.1699,-21.6796,-58.6914,139.9292,0.3837,0.0023,0.3692,139.9315,0.7935,83.9716,83.9716,0.0006,0.0093,0.3593,0.9700,0.3236,0.9839,0.9901
25.0000,0.0300,0.0158,0.0006,0.0006,14.6192,1.3443,0.0471,11.6267,8.2493,0.0307,0.1218,0.0183,0.1218,11.2474,-27.2128,102.0637,0.2926,0.0018,0.2965,102.0655,0.6361,100.0000,100.0000,0.0135,0.0147,0.2683,1.0000,0.3618,0.9953,0.9907
25.0000,0.0296,0.0127,0.0009,0.0009,16.8557,3.4863,0.5909,14.2593,9.4722,0.0303,0.1638,0.0267,0.1638,-17.9205,-49.0386,135.6067,0.3847,0.0019,0.3165,135.6086,0.7452,100.0000,100.0000,0.0350,0.0117,0.2698,1.0000,0.4064,0.9933,0.9920
25.0000,0.0287,0.0086,0.0006,0.0006,16.0697,2.2912,0.9461,8.8413,9.4363,0.0329,0.1415,0.0290,0.1415,-2.7633,-43.6911,118.1758,0.3450,0.0020,0.3349,118.1778,0.7185,94.6055,94.6055,0.0244,0.0148,0.2958,0.9500,0.4678,0.9888,0.9856
25.0000,0.0237,0.0096,0.0008,0.0009,12.1798,3.6139,0.6164,8.7023,9.5605,0.0245,0.1015,0.0198,0.1015,26.1942,-1.0366,84.8755,0.2473,0.0013,0.2229,84.8767,0.5052,100.0000,100.0000,0.0362,0.0139,0.1728,1.0000,0.3693,0.9951,0.9933
25.0000,0.0230,0.0108,0.0010,0.0010,14.5019,3.6042,0.2502,9.8672,8.9412,0.0320,0.1208,0.0314,0.1208,11.7496,-22.0277,101.4864,0.3051,0.0016,0.2692,101.4880,0.6101,100.0000,100.0000,0.0361,0.0109,0.2222,1.0000,0.3667,0.9843,0.9820
25.0000,0.0287,0.0135,0.0007,0.0011,14.3136,3.3414,0.6389,10.8406,8.2870,0.0325,0.1193,0.0214,0.1193,12.7765,-21.3534,100.3055,0.2925,0.0016,0.2702,100.3071,0.6068,100.0000,100.0000,0.0335,0.0133,0.2235,1.0000,0.3142,0.9971,0.9830
25.0000,0.0231,0.0170,0.0010,0.0007,10.9863,4.8535,0.9506,3.0481,8.4686,0.0285,0.0963,0.0311,0.0963,29.2805,1.8657,81.3263,0.2523,0.0011,0.1967,81.3274,0.4907,95.0567,95.0567,0.0512,0.0139,0.1316,0.9500,0.4892,0.9973,0.9826
25.0000,0.0304,0.0169,0.0007,0.0006,12.0575,2.8208,0.4993,15.4982,9.6648,0.0296,0.1189,0.0257,0.1189,13.4209,-21.1098,99.5644,0.2931,0.0016,0.2637,99.5660,0.6055,84.5018,84.5018,0.0335,0.0091,0.2212,1.0000,0.2675,0.9959,0.9896
25.0000,0.0200,0.0101,0.0010,0.0006,16.6707,3.5241,0.4764,14.1959,9.0758,0.0271,0.1619,0.0224,0.1619,-16.1731,-43.4214,133.5972,0.3733,0.0019,0.3120,133.5991,0.7171,100.0000,100.0000,0.0353,0.0107,0.2659,1.0000,0.3634,0.9899,0.9896
25.0000,0.0244,0.0091,0.0007,0.0007,12.5947,3.1013,0.1391,8.1408,8.2751,0.0313,0.1050,0.0326,0.1050,22.9019,-8.5290,88.6614,0.2738,0.0014,0.2338,88.6628,0.5426,100.0000,100.0000,0.0311,0.0090,0.1937,1.0000,0.4158,0.9992,0.9811
25.0000,0.0238,0.0099,0.0010,0.0011,12.0900,3.5828,0.5871,4.9484,9.1521,0.0328,0.1007,0.0233,0.1007,25.6285,-3.0868,85.5259,0.2576,0.0013,0.2220,85.5272,0.5154,100.0000,100.0000,0.0360,0.0145,0.1716,1.0000,0.4742,0.9931,0.9930
25.0000,0.0218,0.0137,0.0009,0.0009,15.5479,0.9881,0.2683,8.8657,8.2099,0.0269,0.1296,0.0185,0.1296,6.3541,-31.3937,107.6908,0.3045,0.0020,0.3151,107.6928,0.6570,100.0000,100.0000,0.0100,0.0096,0.2955,1.0000,0.4622,0.9986,0.9862
25.0000,0.0248,0.0126,0.0007,0.0009,16.1954,0.4324,0.9343,0.9259,9.1419,0.0178,0.1445,0.0316,0.1445,-2.8174,-46.3739,118.2378,0.3384,0.0022,0.3545,118.2401,0.7319,93.4306,93.4306,0.0047,0.0111,0.3387,0.9500,0.2742,0.9967,0.9970
25.0000,0.0197,0.0123,0.0009,0.0010,10.4433,1.8468,0.4513,16.6615,8.0504,0.0173,0.1044,0.0299,0.1044,25.1043,-6.0596,86.1286,0.2560,0.0015,0.2405,86.1300,0.5303,83.3385,83.3385,0.0223,0.0084,0.2098,1.0000,0.3544,0.9806,0.9844
25.0000,0.0223,0.0094,0.0007,0.0008,15.2337,1.9935,0.0155,16.7848,9.8706,0.0203,0.1526,0.0284,0.1526,-8.7720,-48.3795,125.0856,0.3538,0.0022,0.3550,125.0877,0.7419,83.2152,83.2152,0.0240,0.0109,0.3201,1.0000,0.2798,0.9816,0.9951
25.0000,0.0177,0.0109,0.0007,0.0007,14.3975,4.7840,0.3832,17.3783,9.8959,0.0314,0.1452,0.0217,0.1452,-5.1105,-34.8950,120.8754,0.3435,0.0017,0.3010,120.8771,0.6745,82.6217,82.6217,0.0580,0.0100,0.2330,1.0000,0.3210,0.9921,1.0000
25.0000,0.0182,0.0147,0.0007,0.0008,11.9963,0.2008,0.1744,0.0662,8.8114,0.0185,0.1000,0.0271,0.1000,28.0397,-6.4034,82.7527,0.2456,0.0016,0.2521,82.7543,0.5320,100.0000,100.0000,0.0021,0.0102,0.2397,1.0000,0.4811,0.9968,0.9849
25.0000,0.0321,0.0094,0.0009,0.0006,16.9332,5.0043,0.7449,11.7609,9.7794,0.0296,0.1894,0.0306,0.1894,-35.6382,-56.1843,155.9821,0.4390,0.0018,0.2988,155.9839,0.7809,100.0000,100.0000,0.0501,0.0087,0.2400,0.9700,0.3346,0.9941,0.9952
25.0000,0.0170,0.0144,0.0007,0.0008,14.9822,3.6386,0.5249,6.2031,8.3118,0.0256,0.1249,0.0223,0.1249,9.8032,-20.7629,103.7247,0.2977,0.0016,0.2732,103.7263,0.6038,100.0000,100.0000,0.0365,0.0081,0.2286,1.0000,0.2973,0.9818,0.9934
25.0000,0.0314,0.0114,0.0006,0.0010,16.6961,5.2830,0.6464,4.6519,9.1854,0.0182,0.1391,0.0234,0.1391,0.8366,-31.5436,114.0362,0.3199,0.0017,0.2934,114.0379,0.6577,100.0000,100.0000,0.0529,0.0082,0.2323,1.0000,0.2574,0.9904,0.9835
25.0000,0.0271,0.0121,0.0008,0.0006,15.9566,0.2421,0.4941,9.8911,9.5619,0.0179,0.1330,0.0183,0.1330,5.1649,-35.1534,109.0583,0.3022,0.0021,0.3329,109.0603,0.6758,100.0000,100.0000,0.0025,0.0134,0.3170,1.0000,0.3598,0.9874,0.9924
25.0000,0.0235,0.0138,0.0009,0.0009,14.4121,3.4295,0.0020,8.8106,8.8604,0.0281,0.1201,0.0178,0.1201,12.7839,-18.4373,100.2969,0.2861,0.0016,0.2670,100.2985,0.5922,100.0000,100.0000,0.0344,0.0124,0.2202,1.0000,0.2742,0.9870,0.9988
25.0000,0.0198,0.0144,0.0009,0.0008,8.8659,5.4792,0.2606,12.1683,9.2794,0.0213,0.0739,0.0284,0.0739,45.8260,26.4770,62.2994,0.1975,0.0007,0.1343,62.3000,0.3676,100.0000,100.0000,0.0549,0.0110,0.0685,1.0000,0.2857,0.9937,0.9927
25.0000,0.0196,0.0157,0.0010,0.0009,12.5934,4.7351,0.4163,1.9461,9.4623,0.0250,0.1049,0.0226,0.1049,23.7277,-3.3667,87.7119,0.2576,0.0012,0.2220,87.7131,0.5168,100.0000,100.0000,0.0474,0.0156,0.1589,1.0000,0.3368,0.9988,0.9907
25.0000,0.0261,0.0143,0.0009,0.0009,12.3377,4.8726,0.9790,13.6268,8.0179,0.0277,0.1216,0.0250,0.1216,11.8000,-10.0022,101.4288,0.2959,0.0012,0.2120,101.4300,0.5500,97.9016,97.9016,0.0499,0.0088,0.1533,0.9500,0.3362,0.9812,0.9965
25.0000,0.0266,0.0154,0.0007,0.0010,14.4216,5.0483,0.2163,16.7153,8.7918,0.0293,0.1443,0.0317,0.1443,-4.1993,-39.1131,119.8275,0.3496,0.0017,0.3023,119.8292,0.6956,83.2847,83.2847,0.0608,0.0125,0.2290,1.0000,0.4870,0.9847,0.9840
25.0000,0.0216,0.0103,0.0011,0.0010,10.1522,0.4655,0.9683,7.0601,9.4643,0.0218,0.0874,0.0170,0.0874,36.3799,5.8996,73.1618,0.2135,0.0013,0.2229,73.1631,0.4705,96.8305,96.8305,0.0049,0.0155,0.2026,0.9500,0.2678,0.9953,0.9888
25.0000,0.0294,0.0084,0.0009,0.0006,10.5241,5.9944,0.0535,2.2444,8.1252,0.0200,0.0877,0.0266,0.0877,36.3872,14.5087,73.1539,0.2219,0.0008,0.1662,73.1547,0.4275,100.0000,100.0000,0.0600,0.0148,0.0913,1.0000,0.2726,0.9819,0.9954
25.0000,0.0228,0.0150,0.0006,0.0008,12.3325,0.3649,0.2358,4.1135,9.8273,0.0318,0.1028,0.0301,0.1028,24.3575,-12.4921,86.9872,0.2674,0.0016,0.2558,86.9888,0.5625,100.0000,100.0000,0.0038,0.0122,0.2398,1.0000,0.4893,0.9839,0.9991
25.0000,0.0284,0.0141,0.0009,0.0009,11.3874,2.6137,0.1597,10.8307,8.4117,0.0299,0.0949,0.0253,0.0949,30.0861,-0.4467,80.3997,0.2450,0.0013,0.2129,80.4009,0.5022,100.0000,100.0000,0.0262,0.0100,0.1767,1.0000,0.2612,0.9901,0.9947
25.0000,0.0204,0.0116,0.0010,0.0006,11.4330,4.9546,0.9253,10.9474,9.6533,0.0231,0.1030,0.0258,0.1030,25.3609,1.0417,85.8339,0.2549,0.0011,0.2062,85.8350,0.4948,92.5327,92.5327,0.0537,0.0106,0.1419,0.9500,0.4617,0.9951,0.9883
25.0000,0.0244,0.0088,0.0007,0.0009,11.2500,3.3492,0.4991,2.9515,9.4843,0.0246,0.0937,0.0253,0.0937,31.5743,4.9086,78.6884,0.2374,0.0012,0.2034,78.6896,0.4755,100.0000,100.0000,0.0336,0.0113,0.1584,1.0000,0.4423,0.9938,0.9994
25.0000,0.0224,0.0120,0.0011,0.0008,10.3922,5.0676,0.7138,1.0639,9.3249,0.0170,0.1213,0.0248,0.1213,13.3772,0.9502,99.6153,0.2845,0.0009,0.1745,99.6162,0.4952,100.0000,100.0000,0.0508,0.0154,0.1083,0.9700,0.2631,0.9843,0.9857
25.0000,0.0220,0.0107,0.0006,0.0009,9.0788,2.8285,0.0729,11.6338,9.7997,0.0217,0.0757,0.0323,0.0757,44.5355,19.4583,63.7832,0.2053,0.0009,0.1632,63.7842,0.4027,100.0000,100.0000,0.0284,0.0082,0.1266,1.0000,0.3183,0.9819,0.9891
25.0000,0.0234,0.0084,0.0011,0.0007,15.9987,4.2984,0.4213,2.0240,8.7658,0.0201,0.1333,0.0251,0.1333,4.6317,-26.3526,109.6719,0.3118,0.0017,0.2864,109.6736,0.6318,100.0000,100.0000,0.0431,0.0088,0.2345,1.0000,0.3226,0.9911,0.9992
25.0000,0.0276,0.0120,0.0010,0.0009,9.7135,4.5920,0.8558,14.1325,8.1604,0.0224,0.1102,0.0251,0.1102,20.4489,5.3967,91.4829,0.2678,0.0009,0.1637,91.4838,0.4730,100.0000,100.0000,0.0460,0.0144,0.1033,0.9700,0.3891,0.9901,0.9942
25.0000,0.0270,0.0138,0.0009,0.0011,14.7418,0.8327,0.3145,11.2472,9.1168,0.0224,0.1228,0.0322,0.1228,11.6139,-28.8489,101.6421,0.3003,0.0019,0.3012,101.6440,0.6442,100.0000,100.0000,0.0084,0.0130,0.2798,1.0000,0.3224,0.9853,0.9953
25.0000,0.0221,0.0115,0.0007,0.0011,12.2584,2.0935,0.8420,12.2472,8.1817,0.0258,0.1213,0.0285,0.1213,12.2342,-13.5013,100.9292,0.2970,0.0014,0.2353,100.9306,0.5675,100.0000,100.0000,0.0210,0.0087,0.2056,0.9700,0.2544,0.9834,0.9902
25.0000,0.0315,0.0105,0.0007,0.0007,12.0963,1.4538,0.8193,1.1128,8.4493,0.0188,0.1230,0.0234,0.1230,11.9658,-14.8354,101.2379,0.2882,0.0015,0.2426,101.2393,0.5742,100.0000,100.0000,0.0147,0.0110,0.2170,0.9700,0.4179,0.9801,0.9819
25.0000,0.0232,0.0155,0.0010,0.0011,13.1056,4.5826,0.5275,7.4369,9.4535,0.0188,0.1092,0.0310,0.1092,21.5774,-7.3613,90.1846,0.2682,0.0013,0.2279,90.1859,0.5368,100.0000,100.0000,0.0460,0.0111,0.1708,1.0000,0.4819,0.9880,0.9998
25.0000,0.0189,0.0102,0.0009,0.0007,8.2374,1.6722,0.7650,4.5692,8.0302,0.0286,0.0897,0.0202,0.0897,33.8504,16.4354,76.0711,0.2282,0.0009,0.1590,76.0720,0.4178,100.0000,100.0000,0.0169,0.0087,0.1334,0.9700,0.4806,0.9931,0.9858
25.0000,0.0204,0.0105,0.0009,0.0008,11.5855,2.4533,0.6451,0.1129,8.1655,0.0328,0.0965,0.0240,0.0965,28.5627,-0.0049,82.1516,0.2499,0.0013,0.2176,82.1529,0.5000,100.0000,100.0000,0.0247,0.0088,0.1841,1.0000,0.4238,0.9875,0.9933
25.0000,0.0248,0.0088,0.0010,0.0007,15.7761,2.8060,0.3590,16.0063,9.7531,0.0185,0.1565,0.0192,0.1565,-11.3037,-48.5715,127.9971,0.3508,0.0022,0.3568,127.9992,0.7429,83.9937,83.9937,0.0335,0.0118,0.3116,1.0000,0.3187,0.9860,0.9920
25.0000,0.0218,0.0101,0.0007,0.0009,15.6765,4.2816,0.8850,1.5104,9.8521,0.0200,0.1476,0.0226,0.1476,-5.2896,-31.0061,121.0814,0.3378,0.0017,0.2838,121.0830,0.6550,100.0000,100.0000,0.0430,0.0104,0.2304,0.9700,0.4787,0.9847,0.9904
25.0000,0.0290,0.0140,0.0010,0.0008,11.4356,2.0528,0.9731,6.5979,9.6257,0.0307,0.0979,0.0203,0.0979,27.8755,-3.9422,82.9418,0.2468,0.0014,0.2280,82.9431,0.5197,97.3143,97.3143,0.0212,0.0099,0.1969,0.9500,0.4623,0.9857,0.9801
25.0000,0.0235,0.0101,0.0006,0.0006,12.6975,1.9497,0.6942,9.7345,9.5565,0.0218,0.1058,0.0183,0.1058,23.5497,-7.6672,87.9164,0.2517,0.0015,0.2518,87.9179,0.5383,100.0000,100.0000,0.0196,0.0145,0.2178,1.0000,0.3233,0.9824,0.9882
25.0000,0.0183,0.0099,0.0007,0.0007,16.1013,0.5374,0.4683,13.2127,8.6176,0.0292,0.1546,0.0195,0.1546,-11.3612,-43.7801,128.0633,0.3579,0.0021,0.3313,128.0654,0.7189,100.0000,100.0000,0.0055,0.0084,0.3174,1.0000,0.4526,0.9869,0.9811
25.0000,0.0250,0.0091,0.0009,0.0007,11.6621,2.2673,0.5464,6.7917,8.4983,0.0301,0.0972,0.0263,0.0972,28.4711,-1.2703,82.2569,0.2508,0.0013,0.2197,82.2582,0.5064,100.0000,100.0000,0.0228,0.0085,0.1885,1.0000,0.4264,0.9844,0.9983
25.0000,0.0311,0.0130,0.0008,0.0011,8.4208,2.5413,0.2944,16.6058,8.6608,0.0291,0.0841,0.0193,0.0841,37.6702,10.7590,71.6783,0.2167,0.0010,0.1836,71.6793,0.4462,83.3942,83.3942,0.0305,0.0111,0.1419,1.0000,0.2655,0.9874,0.9955
25.0000,0.0298,0.0116,0.0010,0.0007,16.4706,2.5289,0.5592,14.4735,8.8684,0.0199,0.1605,0.0236,0.1605,-14.2410,-45.6678,131.3752,0.3645,0.0019,0.3208,131.3772,0.7283,100.0000,100.0000,0.0254,0.0134,0.2820,1.0000,0.3791,0.9856,0.9896
25.0000,0.0225,0.0106,0.0011,0.0006,10.0347,1.8382,0.4204,12.4085,8.5734,0.0195,0.0836,0.0173,0.0836,39.2839,12.6866,69.8223,0.2041,0.0011,0.1977,69.8235,0.4366,100.0000,100.0000,0.0185,0.0137,0.1655,1.0000,0.4270,0.9829,0.9920
25.0000,0.0293,0.0094,0.0009,0.0007,16.2636,2.1001,0.2100,6.1260,9.0024,0.0197,0.1355,0.0185,0.1355,3.1521,-33.2264,111.3731,0.3092,0.0019,0.3166,111.3750,0.6661,100.0000,100.0000,0.0211,0.0086,0.2869,1.0000,0.3895,0.9944,0.9882
25.0000,0.0246,0.0126,0.0006,0.0007,13.5899,0.6294,0.3219,17.6485,9.5169,0.0298,0.1375,0.0295,0.1375,0.4483,-43.0592,114.4823,0.3343,0.0021,0.3425,114.4844,0.7153,82.3515,82.3515,0.0077,0.0148,0.3200,1.0000,0.3306,0.9805,0.9843
25.0000,0.0180,0.0158,0.0006,0.0009,14.7614,5.9115,0.6380,1.8861,9.4370,0.0255,0.1230,0.0224,0.1230,11.0933,-16.4422,102.2413,0.2939,0.0014,0.2530,102.2427,0.5822,100.0000,100.0000,0.0592,0.0134,0.1804,1.0000,0.3715,0.9998,0.9824
25.0000,0.0230,0.0114,0.0010,0.0008,8.3256,2.0213,0.7127,6.5779,9.1442,0.0234,0.0973,0.0181,0.0973,29.2273,13.6499,81.3877,0.2362,0.0009,0.1594,81.3886,0.4318,100.0000,100.0000,0.0203,0.0115,0.1276,0.9700,0.4574,0.9805,0.9900
25.0000,0.0310,0.0089,0.0011,0.0007,15.8987,4.5596,0.5374,15.5963,8.5200,0.0313,0.1570,0.0187,0.1570,-13.2811,-49.1698,130.2713,0.3639,0.0020,0.3403,130.2733,0.7458,84.4037,84.4037,0.0541,0.0158,0.2704,1.0000,0.4223,0.9991,0.9948
25.0000,0.0273,0.0105,0.0006,0.0007,15.2097,1.4929,0.4587,15.5990,8.6707,0.0178,0.1502,0.0258,0.1502,-6.7890,-48.4418,122.8051,0.3439,0.0022,0.3592,122.8073,0.7422,84.4010,84.4010,0.0178,0.0111,0.3304,1.0000,0.3383,0.9878,0.9845
25.0000,0.0188,0.0169,0.0007,0.0009,11.4457,1.3961,0.6373,15.0262,9.7867,0.0223,0.1122,0.0179,0.1122,19.0066,-14.0133,93.1408,0.2647,0.0016,0.2680,93.1424,0.5701,84.9738,84.9738,0.0165,0.0108,0.2407,1.0000,0.3089,0.9973,0.9836
25.0000,0.0263,0.0119,0.0006,0.0008,8.1980,5.1932,0.5532,12.4258,8.9767,0.0296,0.0683,0.0174,0.0683,48.6174,29.8707,59.0894,0.1836,0.0006,0.1275,59.0900,0.3506,100.0000,100.0000,0.0521,0.0145,0.0610,1.0000,0.4566,0.9862,0.9897
25.0000,0.0320,0.0091,0.0009,0.0010,16.9445,0.7563,0.8690,2.3834,9.4575,0.0329,0.1625,0.0223,0.1625,-17.3252,-53.8744,134.9218,0.3802,0.0022,0.3463,134.9240,0.7694,100.0000,100.0000,0.0077,0.0083,0.3302,0.9700,0.4913,0.9814,0.9809
25.0000,0.0247,0.0155,0.0008,0.0010,8.1497,3.1818,0.1525,15.3815,8.7875,0.0315,0.0803,0.0188,0.0803,40.0534,15.0601,68.9377,0.2109,0.0009,0.1717,68.9386,0.4247,84.6185,84.6185,0.0377,0.0151,0.1190,1.0000,0.2563,0.9839,0.9888
25.0000,0.0299,0.0083,0.0011,0.0009,10.3081,5.4535,0.4416,9.5187,8.5697,0.0205,0.0859,0.0185,0.0859,37.5703,16.8834,71.7933,0.2107,0.0009,0.1646,71.7942,0.4156,100.0000,100.0000,0.0546,0.0118,0.0981,1.0000,0.3827,0.9949,0.9921
25.0000,0.0267,0.0098,0.0006,0.0009,13.5866,0.5252,0.3183,9.2022,9.6938,0.0228,0.1132,0.0327,0.1132,18.2628,-19.5656,93.9960,0.2819,0.0017,0.2780,93.9977,0.5978,100.0000,100.0000,0.0053,0.0084,0.2643,1.0000,0.3260,0.9950,0.9894
25.0000,0.0286,0.0165,0.0010,0.0009,15.9117,0.4026,0.5549,5.3094,8.5668,0.0199,0.1326,0.0184,0.1326,5.1553,-35.7630,109.0693,0.3035,0.0021,0.3282,109.0714,0.6788,100.0000,100.0000,0.0042,0.0094,0.3147,1.0000,0.4628,0.9974,0.9864
25.0000,0.0253,0.0137,0.0009,0.0008,14.7486,5.2889,0.2557,6.9193,8.9592,0.0322,0.1229,0.0212,0.1229,10.3038,-18.8641,103.1492,0.2992,0.0015,0.2544,103.1507,0.5943,100.0000,100.0000,0.0530,0.0088,0.1926,1.0000,0.4821,0.9952,0.9835
25.0000,0.0269,0.0086,0.0009,0.0008,9.2874,3.1588,0.4881,1.0204,9.0116,0.0239,0.0774,0.0180,0.0774,43.0388,20.0676,65.5045,0.1967,0.0009,0.1657,65.5054,0.3997,100.0000,100.0000,0.0317,0.0103,0.1237,1.0000,0.4432,0.9810,0.9927
25.0000,0.0219,0.0131,0.0006,0.0009,14.0840,2.3796,0.7912,7.5634,9.8745,0.0258,0.1483,0.0200,0.1483,-6.5584,-30.0936,122.5405,0.3424,0.0016,0.2715,122.5421,0.6505,100.0000,100.0000,0.0239,0.0121,0.2356,0.9700,0.2717,0.9991,0.9949
25.0000,0.0296,0.0151,0.0009,0.0009,15.4283,5.1330,0.4014,13.0042,8.5186,0.0326,0.1478,0.0191,0.1478,-7.0677,-33.4769,123.1263,0.3473,0.0016,0.2736,123.1279,0.6674,100.0000,100.0000,0.0514,0.0130,0.2092,1.0000,0.2963,0.9985,0.9854
