MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 3.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 3.Transmission delay,UAV.Camera 3.Transparency,UAV.On-board navigation system 3.Navigation algorithm accuracy
45.0000,0.0208,0.0152,0.0011,0.0008,11.4865,2.9938,0.0673,6.5599,9.2608,0.0293,0.0957,0.0273,0.0957,2.1835,29.5860,-0.2212,80.9749,0.2480,0.0012,0.2152,80.9762,0.5011,100.0000,100.0000,0.0309,0.0117,0.1725,1.2714,1.0000,0.9859
45.0000,0.0179,0.0085,0.0009,0.0011,13.9583,3.3436,0.5274,12.0247,9.8514,0.0233,0.1163,0.0190,0.1163,1.1936,16.0420,-13.2319,96.5502,0.2750,0.0015,0.2627,96.5517,0.5662,100.0000,100.0000,0.0341,0.0158,0.2129,1.0505,1.0000,0.9985
45.0000,0.0227,0.0086,0.0008,0.0007,8.6941,1.7470,0.8438,16.3124,8.4983,0.0327,0.1026,0.0300,0.1026,1.4946,24.3643,-0.3449,86.9798,0.2679,0.0012,0.2010,86.9810,0.5017,83.6876,83.6876,0.0215,0.0116,0.1678,0.8302,0.9700,0.9909
45.0000,0.0230,0.0104,0.0008,0.0010,11.9426,4.7675,0.2696,7.1222,9.4392,0.0184,0.0995,0.0256,0.0995,2.2644,28.3712,3.8343,82.3720,0.2430,0.0011,0.2026,82.3731,0.4808,100.0000,100.0000,0.0485,0.0090,0.1450,0.7947,1.0000,0.9913
45.0000,0.0314,0.0131,0.0007,0.0007,15.2491,5.6472,0.0559,8.4596,8.5257,0.0221,0.1271,0.0277,0.1271,1.0534,8.7118,-22.2098,104.9800,0.3040,0.0015,0.2613,104.9815,0.6110,100.0000,100.0000,0.0571,0.0105,0.1936,1.1667,1.0000,0.9931
45.0000,0.0201,0.0153,0.0008,0.0010,13.5504,5.6868,0.8763,0.3145,9.7758,0.0177,0.1289,0.0244,0.1289,1.9643,8.0453,-13.8230,105.7467,0.2998,0.0013,0.2321,105.7479,0.5691,100.0000,100.0000,0.0576,0.0158,0.1587,0.5114,0.9700,0.9927
45.0000,0.0227,0.0162,0.0008,0.0009,15.2153,3.3370,0.3634,14.0733,9.9701,0.0273,0.1476,0.0278,0.1476,2.3813,-6.2162,-35.5955,122.1470,0.3502,0.0017,0.2872,122.1487,0.6780,100.0000,100.0000,0.0344,0.0139,0.2389,1.4689,1.0000,0.9956
45.0000,0.0300,0.0163,0.0011,0.0011,12.9697,5.0277,0.7582,16.1585,9.7366,0.0173,0.1700,0.0291,0.1700,1.4794,-20.5379,-40.4992,138.6171,0.3865,0.0015,0.2675,138.6185,0.7025,83.8415,83.8415,0.0605,0.0142,0.1928,0.5229,0.9700,0.9838
45.0000,0.0317,0.0094,0.0007,0.0007,9.1844,0.8232,0.5603,11.8460,8.2453,0.0235,0.0765,0.0179,0.0765,2.1822,43.6880,15.2607,64.7577,0.1945,0.0011,0.1867,64.7588,0.4237,100.0000,100.0000,0.0092,0.0093,0.1683,1.1802,1.0000,0.9955
45.0000,0.0280,0.0112,0.0008,0.0009,10.5368,4.8784,0.3531,1.8862,8.2403,0.0306,0.0878,0.0207,0.0878,2.4499,34.9205,10.2935,74.8404,0.2269,0.0009,0.1808,74.8414,0.4485,100.0000,100.0000,0.0496,0.0157,0.1154,0.6638,1.0000,0.9826
45.0000,0.0298,0.0096,0.0006,0.0006,9.1796,2.4954,0.1296,3.9755,8.5736,0.0302,0.0765,0.0252,0.0765,1.7407,42.8449,16.3192,65.7274,0.2084,0.0010,0.1693,65.7284,0.4184,100.0000,100.0000,0.0258,0.0086,0.1350,1.1409,1.0000,0.9921
45.0000,0.0241,0.0162,0.0009,0.0007,16.5272,2.4916,0.0603,12.7136,8.4225,0.0199,0.1377,0.0301,0.1377,2.1957,1.5910,-37.3785,113.1684,0.3255,0.0020,0.3196,113.1703,0.6869,100.0000,100.0000,0.0257,0.0089,0.2850,0.6416,1.0000,0.9858
45.0000,0.0225,0.0164,0.0009,0.0008,8.4418,4.7293,0.8594,7.9239,8.0216,0.0213,0.0819,0.0273,0.0819,1.3253,40.2797,22.5267,68.6777,0.2123,0.0007,0.1345,68.6784,0.3874,100.0000,100.0000,0.0480,0.0116,0.0749,1.2924,0.9700,0.9946
45.0000,0.0239,0.0103,0.0008,0.0010,13.8244,5.3033,0.5415,10.4670,9.1467,0.0202,0.1152,0.0262,0.1152,2.2300,17.2252,-10.3559,95.1896,0.2768,0.0013,0.2389,95.1910,0.5518,100.0000,100.0000,0.0541,0.0113,0.1735,1.4616,1.0000,0.9838
45.0000,0.0207,0.0156,0.0007,0.0011,14.4092,1.1085,0.6880,6.5196,8.1236,0.0236,0.1201,0.0254,0.1201,2.4602,13.3839,-24.7590,99.6067,0.2892,0.0018,0.2965,99.6085,0.6238,100.0000,100.0000,0.0120,0.0147,0.2698,0.7946,1.0000,0.9867
45.0000,0.0227,0.0087,0.0006,0.0008,14.0267,4.8199,0.1142,16.2270,9.8066,0.0284,0.1395,0.0297,0.1395,2.0900,-0.7735,-32.4462,115.8879,0.3371,0.0017,0.2923,115.8896,0.6622,83.7730,83.7730,0.0583,0.0131,0.2210,0.5809,1.0000,0.9959
45.0000,0.0201,0.0105,0.0006,0.0010,13.1040,2.0446,0.3456,12.9467,8.0145,0.0251,0.1092,0.0253,0.1092,1.4603,20.7615,-12.2532,91.1228,0.2688,0.0015,0.2604,91.1243,0.5613,100.0000,100.0000,0.0212,0.0140,0.2251,1.3303,1.0000,0.9835
45.0000,0.0191,0.0099,0.0006,0.0009,15.8236,4.2007,0.5745,13.6732,9.3698,0.0264,0.1527,0.0290,0.1527,2.8564,-9.7078,-37.2371,126.1623,0.3609,0.0017,0.2948,126.1640,0.6862,100.0000,100.0000,0.0430,0.0150,0.2368,0.8527,1.0000,0.9825
45.0000,0.0265,0.0139,0.0009,0.0008,8.8097,5.2718,0.4863,13.8671,8.5182,0.0259,0.0852,0.0210,0.0852,2.6859,37.3262,21.1947,72.0741,0.2174,0.0007,0.1346,72.0748,0.3940,100.0000,100.0000,0.0537,0.0084,0.0724,0.9877,1.0000,0.9809
45.0000,0.0233,0.0146,0.0009,0.0006,12.5478,4.9291,0.2401,17.6411,9.3448,0.0261,0.1270,0.0328,0.1270,1.2760,8.2724,-21.9987,105.4853,0.3128,0.0015,0.2577,105.4868,0.6100,82.3589,82.3589,0.0604,0.0094,0.1879,0.6027,1.0000,0.9859
45.0000,0.0235,0.0146,0.0008,0.0009,11.1437,0.0122,0.0108,0.1708,8.8100,0.0201,0.0929,0.0199,0.0929,1.8785,32.7730,-1.0605,77.3095,0.2258,0.0015,0.2397,77.3110,0.5053,100.0000,100.0000,0.0008,0.0129,0.2260,0.6061,1.0000,0.9861
45.0000,0.0263,0.0163,0.0006,0.0007,11.8023,0.0314,0.4790,3.2867,8.3049,0.0325,0.0984,0.0256,0.0984,1.7229,27.3378,-9.3040,83.5600,0.2548,0.0015,0.2479,83.5616,0.5465,100.0000,100.0000,0.0012,0.0098,0.2370,1.3119,1.0000,0.9947
45.0000,0.0222,0.0142,0.0010,0.0007,16.4182,3.1142,0.4544,2.2835,9.7501,0.0247,0.1368,0.0288,0.1368,1.6926,1.5969,-34.9051,113.1617,0.3272,0.0019,0.3093,113.1636,0.6745,100.0000,100.0000,0.0318,0.0082,0.2692,0.6605,1.0000,0.9892
45.0000,0.0265,0.0170,0.0008,0.0008,9.9525,2.4664,0.4152,2.3908,9.7672,0.0326,0.0829,0.0254,0.0829,2.9115,38.0549,8.3381,71.2358,0.2239,0.0011,0.1893,71.2369,0.4583,100.0000,100.0000,0.0256,0.0111,0.1527,0.5671,1.0000,0.9823
45.0000,0.0310,0.0143,0.0008,0.0011,13.0400,4.1337,0.2754,6.4566,9.1739,0.0265,0.1087,0.0299,0.1087,1.3887,20.9459,-11.1677,90.9109,0.2738,0.0013,0.2350,90.9122,0.5558,100.0000,100.0000,0.0421,0.0126,0.1803,1.3048,1.0000,0.9894
45.0000,0.0299,0.0110,0.0008,0.0010,12.1515,4.3031,0.7826,0.3810,8.5194,0.0218,0.1294,0.0213,0.1294,1.3382,7.1462,-11.8204,106.7806,0.3018,0.0012,0.2144,106.7818,0.5591,100.0000,100.0000,0.0437,0.0127,0.1581,0.8736,0.9700,0.9945
45.0000,0.0291,0.0086,0.0009,0.0010,10.8583,5.0346,0.8841,2.5831,8.9311,0.0309,0.1024,0.0251,0.1024,2.5431,24.7653,3.9978,86.5190,0.2607,0.0010,0.1797,86.5200,0.4800,100.0000,100.0000,0.0513,0.0112,0.1172,0.8610,0.9700,0.9963
45.0000,0.0324,0.0101,0.0007,0.0009,8.8747,0.5264,0.1757,17.2248,8.3371,0.0203,0.0893,0.0184,0.0893,2.8721,35.1921,2.4981,74.5277,0.2175,0.0014,0.2259,74.5291,0.4875,82.7752,82.7752,0.0074,0.0150,0.2035,1.0202,1.0000,0.9924
45.0000,0.0214,0.0128,0.0006,0.0007,16.0548,2.2315,0.3933,1.6356,9.6142,0.0251,0.1338,0.0291,0.1338,2.7430,3.6557,-34.8185,110.7941,0.3218,0.0019,0.3168,110.7960,0.6741,100.0000,100.0000,0.0233,0.0138,0.2797,0.9821,1.0000,0.9894
45.0000,0.0178,0.0093,0.0008,0.0007,11.7320,0.3177,0.8447,15.5609,8.8068,0.0235,0.1371,0.0287,0.1371,2.2226,1.5733,-28.7543,113.1889,0.3264,0.0018,0.2886,113.1907,0.6438,84.4391,84.4391,0.0048,0.0106,0.2733,1.3620,0.9700,0.9903
45.0000,0.0189,0.0113,0.0011,0.0009,10.8317,1.2523,0.5668,7.3240,9.2705,0.0230,0.0903,0.0220,0.0903,2.4620,34.2122,5.4826,75.6547,0.2255,0.0013,0.2149,75.6560,0.4726,100.0000,100.0000,0.0134,0.0088,0.1926,0.6552,1.0000,0.9959
45.0000,0.0307,0.0105,0.0007,0.0007,10.5238,1.6537,0.0677,8.3378,8.5160,0.0307,0.0877,0.0215,0.0877,1.6152,34.9830,4.0942,74.7683,0.2276,0.0012,0.2093,74.7695,0.4795,100.0000,100.0000,0.0173,0.0124,0.1796,1.2749,1.0000,0.9891
45.0000,0.0253,0.0110,0.0009,0.0008,8.7290,3.9904,0.8577,10.7556,8.1972,0.0324,0.0848,0.0315,0.0848,2.7564,36.7725,15.0610,72.7109,0.2336,0.0008,0.1531,72.7117,0.4247,100.0000,100.0000,0.0409,0.0156,0.0966,0.7621,0.9700,0.9841
45.0000,0.0328,0.0149,0.0007,0.0009,11.1297,4.4173,0.3438,14.3646,8.0002,0.0265,0.1083,0.0173,0.1083,1.8086,21.1969,-0.5491,90.6225,0.2604,0.0011,0.1930,90.6236,0.5027,100.0000,100.0000,0.0450,0.0123,0.1358,1.2631,1.0000,0.9909
45.0000,0.0276,0.0141,0.0010,0.0007,14.5699,2.8265,0.9526,17.2042,9.6887,0.0268,0.1539,0.0250,0.1539,2.9266,-10.5897,-51.0811,127.1760,0.3597,0.0021,0.3524,127.1781,0.7554,78.8677,78.8677,0.0369,0.0158,0.2996,0.7868,0.9500,0.9948
45.0000,0.0273,0.0085,0.0009,0.0006,10.2498,5.9470,0.7680,3.0407,8.8388,0.0270,0.1112,0.0301,0.1112,2.4809,19.1088,4.1861,93.0241,0.2796,0.0008,0.1622,93.0249,0.4791,100.0000,100.0000,0.0604,0.0140,0.0879,0.6370,0.9700,0.9817
45.0000,0.0287,0.0166,0.0006,0.0007,14.4443,0.7554,0.9004,13.2326,8.5154,0.0309,0.1541,0.0247,0.1541,1.8915,-11.2044,-47.0453,127.8830,0.3637,0.0020,0.3248,127.8850,0.7352,90.0440,90.0440,0.0091,0.0103,0.3055,0.5217,0.9500,0.9962
45.0000,0.0261,0.0166,0.0008,0.0006,11.2553,0.2355,0.0415,8.0972,8.4096,0.0210,0.0938,0.0179,0.0938,2.3234,32.0151,-1.2893,78.1811,0.2265,0.0015,0.2359,78.1826,0.5064,100.0000,100.0000,0.0033,0.0097,0.2228,1.1559,1.0000,0.9901
45.0000,0.0294,0.0089,0.0006,0.0009,13.6896,5.8683,0.8666,3.7575,9.4159,0.0219,0.1316,0.0239,0.1316,1.4972,5.5677,-16.5775,108.5958,0.3090,0.0013,0.2339,108.5971,0.5829,100.0000,100.0000,0.0594,0.0152,0.1593,0.9603,0.9700,0.9832
45.0000,0.0305,0.0119,0.0006,0.0009,14.2961,4.6622,0.4242,17.3883,9.7772,0.0302,0.1442,0.0272,0.1442,1.2437,-4.2573,-38.9713,119.8941,0.3458,0.0017,0.3051,119.8959,0.6949,82.6117,82.6117,0.0570,0.0144,0.2337,0.6346,1.0000,0.9990
45.0000,0.0182,0.0159,0.0009,0.0010,15.8938,3.3357,0.3099,16.8059,8.0971,0.0202,0.1592,0.0309,0.1592,2.3135,-13.3865,-52.9617,130.3923,0.3695,0.0022,0.3594,130.3945,0.7648,83.1941,83.1941,0.0409,0.0121,0.3064,0.5130,1.0000,0.9861
45.0000,0.0174,0.0140,0.0006,0.0011,10.3206,4.1995,0.3504,17.0228,9.6815,0.0184,0.1036,0.0233,0.1036,1.6598,25.4992,1.4241,85.6748,0.2490,0.0012,0.2109,85.6760,0.4929,82.9772,82.9772,0.0513,0.0116,0.1480,0.8083,1.0000,0.9990
45.0000,0.0289,0.0142,0.0011,0.0008,15.6280,2.5506,0.0661,7.0222,9.5412,0.0221,0.1302,0.0294,0.1302,2.3620,6.5131,-32.3173,107.5082,0.3120,0.0018,0.3046,107.5100,0.6616,100.0000,100.0000,0.0264,0.0126,0.2656,0.8939,1.0000,0.9855
45.0000,0.0261,0.0118,0.0009,0.0010,11.1135,1.1128,0.3994,5.8097,9.7753,0.0250,0.0926,0.0275,0.0926,1.7294,32.3162,-0.7516,77.8350,0.2377,0.0014,0.2263,77.8364,0.5038,100.0000,100.0000,0.0119,0.0108,0.2036,1.0332,1.0000,0.9832
45.0000,0.0224,0.0126,0.0008,0.0006,12.0279,3.8525,0.3965,15.9864,8.8803,0.0318,0.1193,0.0270,0.1193,2.5973,12.8562,-17.9641,100.2140,0.2974,0.0015,0.2560,100.2154,0.5898,84.0136,84.0136,0.0467,0.0131,0.1961,0.5072,1.0000,0.9936
45.0000,0.0258,0.0165,0.0007,0.0008,15.7720,3.0818,0.3597,7.9378,9.2617,0.0240,0.1314,0.0202,0.1314,2.7176,5.4311,-30.1866,108.7524,0.3071,0.0018,0.3000,108.7542,0.6509,100.0000,100.0000,0.0318,0.0133,0.2548,0.9471,1.0000,0.9970
45.0000,0.0222,0.0108,0.0007,0.0010,11.7909,0.7135,0.6281,15.3774,9.0249,0.0205,0.1161,0.0251,0.1161,2.4679,16.5466,-20.6390,95.9696,0.2778,0.0018,0.2905,95.9714,0.6032,84.6226,84.6226,0.0093,0.0151,0.2662,0.5326,1.0000,0.9844
45.0000,0.0200,0.0124,0.0009,0.0008,12.0193,2.8701,0.4734,3.8508,8.4890,0.0196,0.1002,0.0173,0.1002,1.7517,27.7689,-0.2114,83.0644,0.2372,0.0013,0.2299,83.0657,0.5011,100.0000,100.0000,0.0293,0.0155,0.1850,0.5576,1.0000,0.9906
45.0000,0.0189,0.0136,0.0007,0.0009,13.4766,3.2675,0.0034,12.4279,9.6387,0.0184,0.1123,0.0316,0.1123,2.3783,19.4749,-11.5093,92.6024,0.2746,0.0015,0.2488,92.6039,0.5575,100.0000,100.0000,0.0335,0.0101,0.2052,0.6492,1.0000,0.9964
45.0000,0.0245,0.0105,0.0008,0.0006,15.2900,3.7653,0.8167,1.6819,8.4519,0.0207,0.1560,0.0217,0.1560,2.6027,-11.2229,-35.2745,127.9047,0.3544,0.0017,0.2856,127.9064,0.6764,100.0000,100.0000,0.0388,0.0157,0.2312,1.3431,0.9700,0.9984
45.0000,0.0306,0.0169,0.0009,0.0010,11.7166,0.3701,0.8430,12.1953,8.1713,0.0238,0.1158,0.0189,0.1158,2.9342,16.3257,-14.2183,96.2239,0.2743,0.0015,0.2472,96.2254,0.5711,100.0000,100.0000,0.0048,0.0108,0.2316,1.0229,0.9700,0.9805
45.0000,0.0320,0.0155,0.0011,0.0009,13.8754,3.2908,0.6244,17.6408,8.5427,0.0306,0.1404,0.0302,0.1404,2.5004,-1.6533,-41.5273,116.8994,0.3416,0.0019,0.3165,116.9013,0.7076,82.3592,82.3592,0.0408,0.0146,0.2611,0.6046,1.0000,0.9853
45.0000,0.0216,0.0115,0.0007,0.0009,11.6104,3.1405,0.0046,8.3242,9.4524,0.0246,0.0968,0.0302,0.0968,1.2880,29.4873,0.9667,81.0883,0.2483,0.0012,0.2122,81.0896,0.4952,100.0000,100.0000,0.0320,0.0100,0.1702,0.7805,1.0000,0.9969
45.0000,0.0217,0.0145,0.0007,0.0006,9.4567,1.5629,0.1259,0.1134,9.3057,0.0170,0.0788,0.0246,0.0788,1.4172,42.9577,15.3110,65.5975,0.1992,0.0011,0.1868,65.5987,0.4234,100.0000,100.0000,0.0164,0.0102,0.1603,1.1911,1.0000,0.9866
45.0000,0.0220,0.0105,0.0008,0.0010,9.9530,4.2334,0.9359,10.3490,9.9869,0.0227,0.0886,0.0220,0.0886,1.2164,35.3895,12.4446,74.3011,0.2219,0.0010,0.1815,74.3021,0.4378,93.5853,93.5853,0.0459,0.0123,0.1233,1.2326,0.9500,0.9935
45.0000,0.0201,0.0136,0.0008,0.0008,11.8077,2.2307,0.8201,1.6345,8.8383,0.0193,0.1200,0.0291,0.1200,2.8253,14.0103,-10.2167,98.8868,0.2884,0.0013,0.2274,98.8882,0.5511,100.0000,100.0000,0.0233,0.0104,0.1937,0.8074,0.9700,0.9903
45.0000,0.0317,0.0163,0.0011,0.0009,14.2753,2.3918,0.7348,17.5445,9.4627,0.0197,0.1963,0.0282,0.1963,1.5001,-39.1474,-65.2491,160.0175,0.4405,0.0020,0.3357,160.0196,0.8262,82.4555,82.4555,0.0297,0.0144,0.2916,1.0299,0.9700,0.9895
45.0000,0.0257,0.0102,0.0008,0.0009,9.1520,4.4250,0.7097,14.4836,9.2972,0.0274,0.1257,0.0176,0.1257,1.1590,9.0026,3.3285,104.6462,0.2964,0.0008,0.1493,104.6470,0.4834,100.0000,100.0000,0.0448,0.0090,0.0954,0.8336,0.9700,0.9935
45.0000,0.0314,0.0120,0.0007,0.0011,15.9531,2.5200,0.5562,10.9493,9.2069,0.0317,0.1329,0.0205,0.1329,2.1938,3.3773,-33.9619,111.1142,0.3182,0.0019,0.3065,111.1161,0.6698,100.0000,100.0000,0.0260,0.0087,0.2718,0.7472,1.0000,0.9892
45.0000,0.0289,0.0158,0.0010,0.0011,12.8103,3.4534,0.7576,9.5573,8.6076,0.0268,0.1409,0.0314,0.1409,1.6159,-1.5256,-25.2632,116.7531,0.3401,0.0014,0.2395,116.7544,0.6263,100.0000,100.0000,0.0353,0.0146,0.1897,1.1127,0.9700,0.9879
45.0000,0.0199,0.0091,0.0006,0.0008,10.8324,3.3778,0.2814,6.7715,9.2231,0.0252,0.0903,0.0311,0.0903,2.1402,33.9150,6.6002,75.9966,0.2369,0.0011,0.1997,75.9977,0.4670,100.0000,100.0000,0.0346,0.0143,0.1508,0.9787,1.0000,0.9906
45.0000,0.0278,0.0113,0.0010,0.0006,9.1749,2.1674,0.0755,1.9913,9.8246,0.0175,0.0765,0.0308,0.0765,2.4671,44.5305,17.2965,63.7889,0.2012,0.0010,0.1716,63.7899,0.4135,100.0000,100.0000,0.0225,0.0084,0.1406,0.6537,1.0000,0.9988
45.0000,0.0287,0.0139,0.0010,0.0010,14.1252,3.7250,0.5649,4.9462,8.0727,0.0223,0.1177,0.0267,0.1177,1.9918,15.2070,-17.3842,97.5104,0.2844,0.0015,0.2580,97.5120,0.5869,100.0000,100.0000,0.0382,0.0095,0.2103,1.3937,1.0000,0.9903
45.0000,0.0249,0.0150,0.0010,0.0011,10.3719,5.6969,0.2313,4.2969,10.0000,0.0292,0.0864,0.0247,0.0864,2.6612,36.0606,13.8446,73.5295,0.2268,0.0008,0.1619,73.5304,0.4308,100.0000,100.0000,0.0580,0.0099,0.0940,1.0469,1.0000,0.9973
45.0000,0.0256,0.0134,0.0007,0.0011,11.4484,2.4423,0.5061,0.3891,9.9844,0.0243,0.0954,0.0290,0.0954,2.6694,30.4647,-0.8339,79.9643,0.2441,0.0013,0.2193,79.9656,0.5042,100.0000,100.0000,0.0254,0.0110,0.1830,0.6866,1.0000,0.9858
45.0000,0.0295,0.0159,0.0007,0.0009,14.9801,4.4712,0.6545,4.5813,9.1723,0.0308,0.1248,0.0316,0.1248,2.6097,9.1408,-25.6905,104.4866,0.3121,0.0016,0.2694,104.4881,0.6285,100.0000,100.0000,0.0458,0.0097,0.2138,1.4694,1.0000,0.9841
45.0000,0.0304,0.0101,0.0008,0.0010,11.2203,0.8210,0.2003,7.4418,9.1808,0.0281,0.0935,0.0281,0.0935,2.9371,31.2838,-2.5688,79.0222,0.2432,0.0014,0.2273,79.0236,0.5128,100.0000,100.0000,0.0094,0.0084,0.2095,1.4283,1.0000,0.9942
45.0000,0.0258,0.0088,0.0009,0.0007,13.0151,5.6376,0.7599,12.7355,8.0232,0.0261,0.1427,0.0183,0.1427,1.0065,-2.6899,-16.6775,118.0922,0.3299,0.0012,0.2174,118.0934,0.5834,100.0000,100.0000,0.0570,0.0106,0.1498,1.0816,0.9700,0.9865
45.0000,0.0213,0.0161,0.0007,0.0008,11.6116,2.2646,0.0865,8.2941,8.2004,0.0304,0.0968,0.0237,0.0968,1.1544,28.7243,-2.3584,81.9657,0.2476,0.0013,0.2253,81.9670,0.5118,100.0000,100.0000,0.0233,0.0118,0.1901,1.3093,1.0000,0.9845
45.0000,0.0212,0.0164,0.0008,0.0010,14.7938,4.8309,0.9140,1.7713,8.5603,0.0317,0.1349,0.0262,0.1349,2.2060,2.0272,-30.4328,112.6671,0.3277,0.0016,0.2850,112.6687,0.6522,91.3986,91.3986,0.0538,0.0118,0.2194,0.9758,0.9500,0.9949
45.0000,0.0222,0.0149,0.0008,0.0008,10.5077,4.4037,0.2335,16.6979,8.8952,0.0328,0.1051,0.0174,0.1051,1.5550,22.5963,-2.0225,89.0130,0.2604,0.0012,0.2110,89.0142,0.5101,83.3021,83.3021,0.0535,0.0086,0.1489,0.5812,1.0000,0.9861
45.0000,0.0255,0.0156,0.0011,0.0008,16.8714,2.0715,0.2762,9.2066,8.1331,0.0191,0.1406,0.0191,0.1406,1.8838,-0.2976,-39.6135,115.3402,0.3194,0.0020,0.3356,115.3423,0.6981,100.0000,100.0000,0.0216,0.0141,0.2999,1.4672,1.0000,0.9877
45.0000,0.0311,0.0151,0.0009,0.0009,14.6027,2.8028,0.7476,17.1661,8.4365,0.0188,0.1965,0.0239,0.1965,2.0695,-39.1611,-63.3196,160.0333,0.4358,0.0020,0.3329,160.0353,0.8166,82.8339,82.8339,0.0347,0.0115,0.2867,0.9534,0.9700,0.9947
45.0000,0.0313,0.0167,0.0011,0.0011,11.7045,3.8697,0.4052,15.4500,9.3478,0.0258,0.1154,0.0254,0.1154,2.7065,16.3858,-15.3920,96.1549,0.2819,0.0014,0.2450,96.1563,0.5770,84.5500,84.5500,0.0467,0.0093,0.1890,0.7244,1.0000,0.9819
45.0000,0.0195,0.0141,0.0007,0.0010,14.6730,4.6831,0.2114,10.9071,9.9283,0.0286,0.1223,0.0239,0.1223,1.9774,11.2039,-18.4556,102.1140,0.2971,0.0015,0.2599,102.1155,0.5923,100.0000,100.0000,0.0477,0.0095,0.2026,1.1759,1.0000,0.9872
45.0000,0.0259,0.0110,0.0007,0.0010,12.1091,3.5302,0.0766,2.3873,9.6699,0.0304,0.1009,0.0251,0.1009,2.7970,25.8397,-3.8739,85.2831,0.2573,0.0013,0.2236,85.2844,0.5194,100.0000,100.0000,0.0362,0.0145,0.1728,0.5704,1.0000,0.9945
45.0000,0.0312,0.0147,0.0006,0.0006,13.1179,4.4154,0.2051,7.0266,9.6931,0.0177,0.1093,0.0301,0.1093,2.9545,21.6498,-8.4777,90.1015,0.2664,0.0013,0.2287,90.1028,0.5424,100.0000,100.0000,0.0452,0.0086,0.1749,0.8007,1.0000,0.9968
45.0000,0.0177,0.0086,0.0007,0.0009,13.6343,0.4917,0.2815,5.1855,8.3334,0.0185,0.1136,0.0226,0.1136,1.6284,18.5480,-16.0898,93.6681,0.2684,0.0017,0.2843,93.6698,0.5804,100.0000,100.0000,0.0056,0.0131,0.2656,0.7837,1.0000,0.9906
45.0000,0.0270,0.0160,0.0010,0.0010,12.0788,4.9174,0.3521,5.8102,8.7430,0.0234,0.1007,0.0235,0.1007,2.5210,26.9256,-0.1358,84.0344,0.2483,0.0011,0.2074,84.0356,0.5007,100.0000,100.0000,0.0500,0.0128,0.1446,0.5334,1.0000,0.9924
45.0000,0.0205,0.0168,0.0006,0.0011,13.1958,0.2594,0.8369,1.0019,9.6902,0.0328,0.1314,0.0317,0.1314,2.2820,4.3143,-28.5314,110.0368,0.3273,0.0017,0.2764,110.0385,0.6427,100.0000,100.0000,0.0034,0.0112,0.2618,0.6481,0.9700,0.9894
45.0000,0.0227,0.0087,0.0010,0.0008,13.4287,2.8463,0.1681,4.1593,8.9229,0.0187,0.1119,0.0182,0.1119,1.8586,19.7105,-9.5691,92.3314,0.2607,0.0015,0.2540,92.3329,0.5478,100.0000,100.0000,0.0294,0.0089,0.2157,1.3824,1.0000,0.9822
45.0000,0.0205,0.0167,0.0007,0.0007,15.3679,3.2064,0.4195,9.6144,8.4118,0.0311,0.1281,0.0247,0.1281,1.9486,6.8563,-28.7195,107.1135,0.3119,0.0017,0.2931,107.1152,0.6436,100.0000,100.0000,0.0328,0.0129,0.2474,0.6017,1.0000,0.9839
45.0000,0.0218,0.0158,0.0009,0.0007,9.9492,1.8898,0.0862,11.1985,8.4163,0.0304,0.0829,0.0228,0.0829,1.5248,38.3594,10.1220,70.8856,0.2190,0.0011,0.1912,70.8867,0.4494,100.0000,100.0000,0.0196,0.0090,0.1626,0.8334,1.0000,0.9928
45.0000,0.0203,0.0096,0.0008,0.0008,9.6120,0.0058,0.3282,11.7140,8.5219,0.0251,0.0801,0.0179,0.0801,1.2380,41.0047,11.5867,67.8434,0.2032,0.0013,0.2074,67.8446,0.4421,100.0000,100.0000,0.0007,0.0141,0.1926,1.0977,1.0000,0.9992
45.0000,0.0203,0.0155,0.0009,0.0006,16.3736,5.1680,0.0331,0.6322,8.2261,0.0192,0.1364,0.0210,0.1364,2.0529,2.5770,-28.4314,112.0348,0.3131,0.0017,0.2916,112.0365,0.6422,100.0000,100.0000,0.0526,0.0105,0.2285,1.2097,1.0000,0.9817
45.0000,0.0199,0.0117,0.0009,0.0007,10.0607,2.6406,0.5857,6.9558,9.5961,0.0297,0.0838,0.0206,0.0838,1.9038,37.7986,11.9485,71.5306,0.2180,0.0011,0.1891,71.5317,0.4403,100.0000,100.0000,0.0271,0.0103,0.1516,0.6857,1.0000,0.9802
45.0000,0.0213,0.0160,0.0009,0.0007,12.1832,0.3471,0.6363,2.2335,8.5272,0.0299,0.1015,0.0273,0.1015,1.8056,25.4700,-10.9252,85.7079,0.2603,0.0016,0.2554,85.7095,0.5546,100.0000,100.0000,0.0041,0.0099,0.2415,0.5351,1.0000,0.9812
